>> TSP_AStar_GraphSearch__
Node: 8,  Depth: 1,  Max-depth: 1,  no_expanded_nodes: 2,  Fringe-size: 47 ,  Elapsed time is 0.34667 seconds.
Node: 48,  Depth: 39,  Max-depth: 39,  no_expanded_nodes: 648,  Fringe-size: 219 ,  Elapsed time is 329.2477 seconds.
Node: 5,  Depth: 40,  Max-depth: 40,  no_expanded_nodes: 649,  Fringe-size: 221 ,  Elapsed time is 329.3487 seconds.
Node: 8,  Depth: 23,  Max-depth: 41,  no_expanded_nodes: 650,  Fringe-size: 181 ,  Elapsed time is 329.4431 seconds.
Node: 22,  Depth: 19,  Max-depth: 42,  no_expanded_nodes: 708,  Fringe-size: 202 ,  Elapsed time is 338.6337 seconds.
Node: 16,  Depth: 12,  Max-depth: 43,  no_expanded_nodes: 809,  Fringe-size: 200 ,  Elapsed time is 353.8052 seconds.
Node: 8,  Depth: 21,  Max-depth: 44,  no_expanded_nodes: 847,  Fringe-size: 177 ,  Elapsed time is 359.5458 seconds.
Node: 35,  Depth: 45,  Max-depth: 45,  no_expanded_nodes: 886,  Fringe-size: 168 ,  Elapsed time is 365.0568 seconds.
Node: 4,  Depth: 42,  Max-depth: 46,  no_expanded_nodes: 887,  Fringe-size: 166 ,  Elapsed time is 365.135 seconds.
Node: 26,  Depth: 47,  Max-depth: 47,  no_expanded_nodes: 900,  Fringe-size: 168 ,  Elapsed time is 366.8813 seconds.

ans =

       10628


ans =

  1×1 cell array

    {'2'}

Node: 16,  Depth: 1,  Max-depth: 1,  no_expanded_nodes: 2,  Fringe-size: 47 ,  Elapsed time is 367.1764 seconds.
Node: 23,  Depth: 1,  Max-depth: 2,  no_expanded_nodes: 3,  Fringe-size: 92 ,  Elapsed time is 367.4018 seconds.
Node: 12,  Depth: 3,  Max-depth: 3,  no_expanded_nodes: 5,  Fringe-size: 91 ,  Elapsed time is 367.8702 seconds.
Node: 34,  Depth: 1,  Max-depth: 4,  no_expanded_nodes: 6,  Fringe-size: 113 ,  Elapsed time is 368.0917 seconds.
Node: 40,  Depth: 5,  Max-depth: 5,  no_expanded_nodes: 14,  Fringe-size: 135 ,  Elapsed time is 369.9787 seconds.
Node: 1,  Depth: 3,  Max-depth: 6,  no_expanded_nodes: 15,  Fringe-size: 142 ,  Elapsed time is 370.2015 seconds.
Node: 12,  Depth: 7,  Max-depth: 7,  no_expanded_nodes: 25,  Fringe-size: 168 ,  Elapsed time is 372.3956 seconds.
Node: 9,  Depth: 5,  Max-depth: 8,  no_expanded_nodes: 26,  Fringe-size: 174 ,  Elapsed time is 372.605 seconds.
Node: 47,  Depth: 2,  Max-depth: 9,  no_expanded_nodes: 41,  Fringe-size: 271 ,  Elapsed time is 375.8363 seconds.
Node: 9,  Depth: 6,  Max-depth: 10,  no_expanded_nodes: 52,  Fringe-size: 247 ,  Elapsed time is 378.2536 seconds.
Node: 20,  Depth: 4,  Max-depth: 11,  no_expanded_nodes: 58,  Fringe-size: 301 ,  Elapsed time is 379.5075 seconds.
Node: 23,  Depth: 10,  Max-depth: 12,  no_expanded_nodes: 84,  Fringe-size: 386 ,  Elapsed time is 384.771 seconds.
Node: 37,  Depth: 13,  Max-depth: 13,  no_expanded_nodes: 132,  Fringe-size: 477 ,  Elapsed time is 395.1351 seconds.
Node: 19,  Depth: 14,  Max-depth: 14,  no_expanded_nodes: 133,  Fringe-size: 508 ,  Elapsed time is 395.328 seconds.
Node: 30,  Depth: 12,  Max-depth: 15,  no_expanded_nodes: 134,  Fringe-size: 513 ,  Elapsed time is 395.5304 seconds.
Node: 46,  Depth: 10,  Max-depth: 16,  no_expanded_nodes: 163,  Fringe-size: 457 ,  Elapsed time is 401.9075 seconds.
Node: 43,  Depth: 17,  Max-depth: 17,  no_expanded_nodes: 202,  Fringe-size: 560 ,  Elapsed time is 409.9508 seconds.
Node: 30,  Depth: 18,  Max-depth: 18,  no_expanded_nodes: 203,  Fringe-size: 487 ,  Elapsed time is 410.166 seconds.
Node: 36,  Depth: 19,  Max-depth: 19,  no_expanded_nodes: 204,  Fringe-size: 466 ,  Elapsed time is 410.3561 seconds.
Node: 46,  Depth: 20,  Max-depth: 20,  no_expanded_nodes: 205,  Fringe-size: 450 ,  Elapsed time is 410.5304 seconds.
Node: 44,  Depth: 11,  Max-depth: 21,  no_expanded_nodes: 206,  Fringe-size: 445 ,  Elapsed time is 410.7037 seconds.
Node: 25,  Depth: 7,  Max-depth: 22,  no_expanded_nodes: 221,  Fringe-size: 494 ,  Elapsed time is 413.8389 seconds.
Node: 23,  Depth: 11,  Max-depth: 23,  no_expanded_nodes: 265,  Fringe-size: 355 ,  Elapsed time is 423.551 seconds.
Node: 21,  Depth: 24,  Max-depth: 24,  no_expanded_nodes: 291,  Fringe-size: 320 ,  Elapsed time is 428.9262 seconds.
Node: 13,  Depth: 25,  Max-depth: 25,  no_expanded_nodes: 292,  Fringe-size: 311 ,  Elapsed time is 429.0725 seconds.
Node: 28,  Depth: 14,  Max-depth: 26,  no_expanded_nodes: 293,  Fringe-size: 313 ,  Elapsed time is 429.2158 seconds.
Node: 42,  Depth: 4,  Max-depth: 27,  no_expanded_nodes: 366,  Fringe-size: 422 ,  Elapsed time is 443.5163 seconds.
Node: 33,  Depth: 10,  Max-depth: 28,  no_expanded_nodes: 380,  Fringe-size: 378 ,  Elapsed time is 446.2986 seconds.
Node: 27,  Depth: 18,  Max-depth: 29,  no_expanded_nodes: 385,  Fringe-size: 398 ,  Elapsed time is 447.2431 seconds.
Node: 38,  Depth: 12,  Max-depth: 30,  no_expanded_nodes: 415,  Fringe-size: 371 ,  Elapsed time is 452.9337 seconds.
Node: 29,  Depth: 6,  Max-depth: 31,  no_expanded_nodes: 463,  Fringe-size: 396 ,  Elapsed time is 463.0585 seconds.
Node: 29,  Depth: 13,  Max-depth: 32,  no_expanded_nodes: 546,  Fringe-size: 362 ,  Elapsed time is 477.9094 seconds.
Node: 45,  Depth: 12,  Max-depth: 33,  no_expanded_nodes: 603,  Fringe-size: 317 ,  Elapsed time is 487.7582 seconds.
Node: 32,  Depth: 34,  Max-depth: 34,  no_expanded_nodes: 759,  Fringe-size: 306 ,  Elapsed time is 513.6052 seconds.
Node: 48,  Depth: 35,  Max-depth: 35,  no_expanded_nodes: 760,  Fringe-size: 266 ,  Elapsed time is 513.7243 seconds.
Node: 24,  Depth: 27,  Max-depth: 36,  no_expanded_nodes: 761,  Fringe-size: 271 ,  Elapsed time is 513.8436 seconds.
Node: 38,  Depth: 18,  Max-depth: 37,  no_expanded_nodes: 842,  Fringe-size: 269 ,  Elapsed time is 526.7682 seconds.
Node: 25,  Depth: 31,  Max-depth: 38,  no_expanded_nodes: 896,  Fringe-size: 236 ,  Elapsed time is 534.8175 seconds.
Node: 2,  Depth: 31,  Max-depth: 39,  no_expanded_nodes: 990,  Fringe-size: 205 ,  Elapsed time is 547.9166 seconds.
Node: 26,  Depth: 40,  Max-depth: 40,  no_expanded_nodes: 1077,  Fringe-size: 211 ,  Elapsed time is 559.3891 seconds.
Node: 42,  Depth: 41,  Max-depth: 41,  no_expanded_nodes: 1078,  Fringe-size: 189 ,  Elapsed time is 559.4889 seconds.
Node: 48,  Depth: 42,  Max-depth: 42,  no_expanded_nodes: 1079,  Fringe-size: 179 ,  Elapsed time is 559.5838 seconds.
Node: 5,  Depth: 43,  Max-depth: 43,  no_expanded_nodes: 1080,  Fringe-size: 179 ,  Elapsed time is 559.6756 seconds.
Node: 25,  Depth: 29,  Max-depth: 44,  no_expanded_nodes: 1081,  Fringe-size: 175 ,  Elapsed time is 559.7707 seconds.
Node: 29,  Depth: 45,  Max-depth: 45,  no_expanded_nodes: 1214,  Fringe-size: 77 ,  Elapsed time is 575.5867 seconds.
Node: 6,  Depth: 35,  Max-depth: 46,  no_expanded_nodes: 1215,  Fringe-size: 70 ,  Elapsed time is 575.661 seconds.
Node: 40,  Depth: 47,  Max-depth: 47,  no_expanded_nodes: 1221,  Fringe-size: 49 ,  Elapsed time is 576.2012 seconds.

ans =

       10707


ans =

  1×1 cell array

    {'3'}

Node: 26,  Depth: 1,  Max-depth: 1,  no_expanded_nodes: 2,  Fringe-size: 47 ,  Elapsed time is 576.4637 seconds.
Node: 35,  Depth: 1,  Max-depth: 2,  no_expanded_nodes: 3,  Fringe-size: 53 ,  Elapsed time is 576.6772 seconds.
Node: 35,  Depth: 2,  Max-depth: 3,  no_expanded_nodes: 5,  Fringe-size: 89 ,  Elapsed time is 577.1053 seconds.
Node: 24,  Depth: 3,  Max-depth: 4,  no_expanded_nodes: 7,  Fringe-size: 132 ,  Elapsed time is 577.5659 seconds.
Node: 10,  Depth: 3,  Max-depth: 5,  no_expanded_nodes: 15,  Fringe-size: 146 ,  Elapsed time is 579.2934 seconds.
Node: 48,  Depth: 5,  Max-depth: 6,  no_expanded_nodes: 20,  Fringe-size: 118 ,  Elapsed time is 580.4032 seconds.
Node: 48,  Depth: 6,  Max-depth: 7,  no_expanded_nodes: 29,  Fringe-size: 224 ,  Elapsed time is 582.361 seconds.
Node: 48,  Depth: 7,  Max-depth: 8,  no_expanded_nodes: 42,  Fringe-size: 146 ,  Elapsed time is 585.0337 seconds.
Node: 12,  Depth: 9,  Max-depth: 9,  no_expanded_nodes: 46,  Fringe-size: 147 ,  Elapsed time is 585.8262 seconds.
Node: 21,  Depth: 7,  Max-depth: 10,  no_expanded_nodes: 47,  Fringe-size: 162 ,  Elapsed time is 586.0238 seconds.
Node: 25,  Depth: 7,  Max-depth: 11,  no_expanded_nodes: 63,  Fringe-size: 234 ,  Elapsed time is 589.1017 seconds.
Node: 22,  Depth: 7,  Max-depth: 12,  no_expanded_nodes: 68,  Fringe-size: 245 ,  Elapsed time is 590.2342 seconds.
Node: 11,  Depth: 13,  Max-depth: 13,  no_expanded_nodes: 98,  Fringe-size: 264 ,  Elapsed time is 596.32 seconds.
Node: 12,  Depth: 14,  Max-depth: 14,  no_expanded_nodes: 99,  Fringe-size: 243 ,  Elapsed time is 596.5079 seconds.
Node: 34,  Depth: 5,  Max-depth: 15,  no_expanded_nodes: 100,  Fringe-size: 254 ,  Elapsed time is 596.684 seconds.
Node: 41,  Depth: 5,  Max-depth: 16,  no_expanded_nodes: 144,  Fringe-size: 348 ,  Elapsed time is 605.4588 seconds.
Node: 25,  Depth: 7,  Max-depth: 17,  no_expanded_nodes: 160,  Fringe-size: 344 ,  Elapsed time is 608.7708 seconds.
Node: 15,  Depth: 18,  Max-depth: 18,  no_expanded_nodes: 188,  Fringe-size: 414 ,  Elapsed time is 614.3477 seconds.
Node: 40,  Depth: 19,  Max-depth: 19,  no_expanded_nodes: 189,  Fringe-size: 407 ,  Elapsed time is 614.5261 seconds.
Node: 25,  Depth: 7,  Max-depth: 20,  no_expanded_nodes: 190,  Fringe-size: 403 ,  Elapsed time is 614.6961 seconds.
Node: 18,  Depth: 14,  Max-depth: 21,  no_expanded_nodes: 305,  Fringe-size: 504 ,  Elapsed time is 637.6591 seconds.
Node: 18,  Depth: 22,  Max-depth: 22,  no_expanded_nodes: 391,  Fringe-size: 700 ,  Elapsed time is 654.907 seconds.
Node: 44,  Depth: 23,  Max-depth: 23,  no_expanded_nodes: 392,  Fringe-size: 651 ,  Elapsed time is 655.0838 seconds.
Node: 31,  Depth: 24,  Max-depth: 24,  no_expanded_nodes: 393,  Fringe-size: 631 ,  Elapsed time is 655.2467 seconds.
Node: 38,  Depth: 25,  Max-depth: 25,  no_expanded_nodes: 394,  Fringe-size: 608 ,  Elapsed time is 655.411 seconds.
Node: 14,  Depth: 13,  Max-depth: 26,  no_expanded_nodes: 395,  Fringe-size: 590 ,  Elapsed time is 655.5648 seconds.
Node: 1,  Depth: 20,  Max-depth: 27,  no_expanded_nodes: 471,  Fringe-size: 377 ,  Elapsed time is 669.6443 seconds.
Node: 15,  Depth: 28,  Max-depth: 28,  no_expanded_nodes: 576,  Fringe-size: 457 ,  Elapsed time is 688.9998 seconds.
Node: 12,  Depth: 29,  Max-depth: 29,  no_expanded_nodes: 577,  Fringe-size: 469 ,  Elapsed time is 689.1441 seconds.
Node: 11,  Depth: 30,  Max-depth: 30,  no_expanded_nodes: 578,  Fringe-size: 448 ,  Elapsed time is 689.283 seconds.
Node: 48,  Depth: 19,  Max-depth: 31,  no_expanded_nodes: 579,  Fringe-size: 426 ,  Elapsed time is 689.4187 seconds.
Node: 42,  Depth: 5,  Max-depth: 32,  no_expanded_nodes: 619,  Fringe-size: 356 ,  Elapsed time is 696.569 seconds.
Node: 37,  Depth: 22,  Max-depth: 33,  no_expanded_nodes: 625,  Fringe-size: 372 ,  Elapsed time is 697.5032 seconds.
Node: 22,  Depth: 18,  Max-depth: 34,  no_expanded_nodes: 655,  Fringe-size: 356 ,  Elapsed time is 702.761 seconds.
Node: 43,  Depth: 22,  Max-depth: 35,  no_expanded_nodes: 690,  Fringe-size: 365 ,  Elapsed time is 708.5723 seconds.
Node: 9,  Depth: 18,  Max-depth: 36,  no_expanded_nodes: 720,  Fringe-size: 248 ,  Elapsed time is 712.9784 seconds.
Node: 34,  Depth: 11,  Max-depth: 37,  no_expanded_nodes: 742,  Fringe-size: 287 ,  Elapsed time is 716.4976 seconds.
Node: 34,  Depth: 20,  Max-depth: 38,  no_expanded_nodes: 777,  Fringe-size: 285 ,  Elapsed time is 722.3684 seconds.
Node: 14,  Depth: 39,  Max-depth: 39,  no_expanded_nodes: 813,  Fringe-size: 280 ,  Elapsed time is 728.6817 seconds.
Node: 16,  Depth: 23,  Max-depth: 40,  no_expanded_nodes: 814,  Fringe-size: 265 ,  Elapsed time is 728.7889 seconds.
Node: 34,  Depth: 41,  Max-depth: 41,  no_expanded_nodes: 870,  Fringe-size: 251 ,  Elapsed time is 737.9153 seconds.
Node: 10,  Depth: 15,  Max-depth: 42,  no_expanded_nodes: 871,  Fringe-size: 211 ,  Elapsed time is 738.029 seconds.
Node: 28,  Depth: 21,  Max-depth: 43,  no_expanded_nodes: 918,  Fringe-size: 204 ,  Elapsed time is 745.4745 seconds.
Node: 48,  Depth: 44,  Max-depth: 44,  no_expanded_nodes: 943,  Fringe-size: 185 ,  Elapsed time is 748.7934 seconds.
Node: 10,  Depth: 12,  Max-depth: 45,  no_expanded_nodes: 944,  Fringe-size: 173 ,  Elapsed time is 748.8762 seconds.
Node: 24,  Depth: 30,  Max-depth: 46,  no_expanded_nodes: 982,  Fringe-size: 166 ,  Elapsed time is 754.4553 seconds.
Node: 26,  Depth: 47,  Max-depth: 47,  no_expanded_nodes: 1001,  Fringe-size: 148 ,  Elapsed time is 757.1056 seconds.

ans =

       10858


ans =

  1×1 cell array

    {'4'}

Node: 29,  Depth: 1,  Max-depth: 1,  no_expanded_nodes: 2,  Fringe-size: 47 ,  Elapsed time is 757.3698 seconds.
Node: 2,  Depth: 2,  Max-depth: 2,  no_expanded_nodes: 3,  Fringe-size: 87 ,  Elapsed time is 757.5942 seconds.
Node: 48,  Depth: 1,  Max-depth: 3,  no_expanded_nodes: 4,  Fringe-size: 120 ,  Elapsed time is 757.8115 seconds.
Node: 26,  Depth: 4,  Max-depth: 4,  no_expanded_nodes: 10,  Fringe-size: 125 ,  Elapsed time is 759.1119 seconds.
Node: 42,  Depth: 3,  Max-depth: 5,  no_expanded_nodes: 11,  Fringe-size: 119 ,  Elapsed time is 759.3233 seconds.
Node: 3,  Depth: 3,  Max-depth: 6,  no_expanded_nodes: 19,  Fringe-size: 120 ,  Elapsed time is 761.0099 seconds.
Node: 13,  Depth: 6,  Max-depth: 7,  no_expanded_nodes: 22,  Fringe-size: 135 ,  Elapsed time is 761.6666 seconds.
Node: 24,  Depth: 1,  Max-depth: 8,  no_expanded_nodes: 24,  Fringe-size: 174 ,  Elapsed time is 762.1007 seconds.
